1`(231,Agriculture,77,935,843,132,160,170,138,153,0,Yes)++,,
1`(237,Agriculture,49,747,825,145,138,143,155,151,93,Yes)++,,
1`(239,Agriculture,44,899,864,156,176,48,143,158,142,Yes)++,,
1`(241,Agriculture,51,814,733,146,126,44,136,104,133,Yes)++,,
1`(245,Agriculture,45,745,711,0,0,0,0,0,0,Yes)++,,
1`(246,Agriculture,56,777,800,130,80,120,45,150,76,Yes)++,,
1`(248,Agriculture,41,841,914,0,0,0,0,0,0,Yes)++,,
1`(250,Agriculture,0,846,767,156,136,154,106,44,135,No)++,,
1`(251,Agriculture,0,844,725,145,141,41,118,113,125,No)++,,
1`(254,Agriculture,41,672,717,152,118,138,126,0,0,Yes)++,,
1`(255,Agriculture,56,855,781,151,147,151,122,0,0,Yes)++,,
1`(257,Agriculture,53,809,784,0,0,0,0,0,0,Yes)++,,
1`(258,Agriculture,46,697,785,126,150,149,143,127,46,Yes)++,,
1`(259,Agriculture,43,859,751,134,122,77,150,126,142,Yes)++,,
1`(260,Agriculture,50,623,751,157,135,40,150,83,140,Yes)++,,
1`(262,Agriculture,36,853,764,0,0,0,0,0,0,Yes)++,,
1`(263,Agriculture,40,837,706,147,113,38,131,112,121,Yes)++,,
1`(264,Agriculture,26,759,790,160,135,87,163,101,144,Yes)++,,
1`(266,Agriculture,51,916,813,158,141,157,152,118,46,Yes)++,,
1`(267,Agriculture,54,780,799,162,147,131,128,43,38,Yes)++,,
1`(270,Agriculture,50,789,771,150,131,129,128,150,42,Yes)++,,
1`(272,Agriculture,54,910,859,143,150,45,174,153,147,Yes)++,,
1`(274,Agriculture,15,746,827,146,150,46,148,0,0,Yes)++,,
1`(276,Agriculture,56,879,775,126,128,46,164,129,145,Yes)++,,
1`(278,Agriculture,55,901,828,140,161,131,138,165,48,Yes)++,,
1`(280,Agriculture,1,909,848,143,155,184,139,143,41,Yes)++,,
1`(281,Agriculture,37,897,889,155,164,89,144,179,158,Yes)++,,
1`(285,Agriculture,63,803,921,172,161,173,167,159,0,Yes)++,,
1`(289,Agriculture,28,671,704,121,138,133,93,133,48,No)++,,
1`(291,Agriculture,54,864,908,178,153,171,168,145,47,Yes)++,,
1`(292,Agriculture,51,937,887,145,159,48,164,163,163,Yes)++,,
1`(294,Agriculture,52,699,788,142,145,87,124,132,158,Yes)++,,
1`(295,Agriculture,39,846,808,0,0,0,0,0,0,No)++,,
1`(298,Agriculture,49,759,824,0,0,0,0,0,0,Yes)++,,
1`(300,Agriculture,51,897,820,144,148,41,148,140,152,Yes)++,,
1`(302,Agriculture,38,721,716,145,137,30,127,28,95,No)++,,
1`(303,Agriculture,40,752,707,109,127,128,134,120,44,No)++,,
1`(304,Agriculture,46,742,804,126,142,134,159,151,48,Yes)++,,
1`(305,Agriculture,52,891,706,133,128,119,134,102,0,Yes)++,,
1`(306,Agriculture,59,826,748,147,138,110,124,0,0,Yes)++,,
1`(308,Agriculture,55,945,864,162,176,133,159,143,46,Yes)++,,
1`(311,Agriculture,51,830,895,162,156,48,161,158,171,Yes)++,,
1`(318,Agriculture,60,855,807,0,0,0,0,0,0,Yes)++,,
1`(320,Agriculture,50,877,825,151,138,45,152,131,163,Yes)++,,
1`(322,Agriculture,57,843,960,0,0,0,0,0,0,Yes)++,,
1`(323,Agriculture,40,725,868,142,157,156,175,44,154,Yes)++,,
1`(326,Agriculture,50,727,790,0,0,0,0,0,0,Yes)++,,
1`(327,Agriculture,0,767,738,97,151,143,131,0,0,No)++,,
1`(328,Agriculture,51,714,821,145,170,137,147,136,44,Yes)++,,
1`(329,Agriculture,55,868,790,159,148,132,129,123,44,Yes)++,,
1`(330,Agriculture,52,607,782,130,44,35,148,150,141,Yes)++,,
1`(332,Agriculture,42,651,693,0,0,0,0,0,0,Yes)++,,
1`(335,Agriculture,74,787,931,154,170,171,169,46,181,Yes)++,,
1`(336,Agriculture,59,826,748,147,138,110,124,0,0,Yes)++,,
1`(338,Agriculture,48,826,838,127,168,148,166,0,0,Yes)++,,
1`(339,Agriculture,45,782,743,144,127,86,173,36,135,Yes)++,,
1`(340,Agriculture,52,649,729,142,143,43,115,139,0,Yes)++,,
1`(341,Agriculture,62,919,820,120,151,143,160,154,0,Yes)++,,
1`(343,Agriculture,44,813,783,136,150,157,126,122,46,Yes)++,,
1`(345,Agriculture,48,840,830,157,165,132,41,41,0,Yes)++,,
1`(346,Agriculture,52,768,774,153,137,38,153,114,132,Yes)++,,
1`(347,Agriculture,64,638,875,155,140,178,131,176,95,Yes)++,,
1`(348,Agriculture,47,898,738,141,114,41,160,110,134,Yes)++,,
1`(349,Agriculture,63,721,720,157,68,167,127,136,34,Yes)++,,
1`(350,Agriculture,52,830,761,151,152,158,107,44,105,Yes)++,,
1`(351,Agriculture,57,834,808,130,164,144,141,141,44,Yes)++,,
1`(352,Agriculture,52,802,742,157,88,151,142,46,119,Yes)++,,
1`(354,Agriculture,58,721,715,128,152,90,115,0,0,No)++,,
1`(355,Agriculture,56,794,812,141,155,159,149,43,0,Yes)++,,
1`(356,Agriculture,74,875,740,137,144,42,125,108,140,Yes)++,,
1`(357,Agriculture,56,903,899,165,168,161,136,182,0,Yes)++,,
1`(358,Agriculture,47,873,754,126,132,144,123,44,142,Yes)++,,
1`(359,Agriculture,47,874,758,116,147,132,140,139,44,Yes)++,,
1`(360,Agriculture,63,861,759,0,0,0,0,0,0,Yes)++,,
1`(361,Agriculture,68,896,983,177,178,192,157,189,46,Yes)++,,
1`(362,Agriculture,54,664,732,133,108,41,160,127,124,Yes)++,,
1`(363,Agriculture,63,832,830,0,0,0,0,0,0,Yes)++,,
1`(364,Agriculture,57,940,779,141,144,130,144,132,45,Yes)++,,
1`(365,Agriculture,72,843,756,120,156,148,138,105,44,Yes)++,,
1`(366,Agriculture,46,798,727,132,141,112,153,36,118,Yes)++,,
1`(367,Agriculture,57,841,770,0,0,0,0,0,0,Yes)++,,
1`(368,Agriculture,56,878,784,141,47,48,133,161,135,Yes)++,,
1`(369,Agriculture,48,873,807,144,134,93,150,139,147,Yes)++,,
1`(370,Agriculture,52,942,888,150,168,152,172,0,0,Yes)++,,
1`(371,Agriculture,55,743,723,122,136,76,107,141,141,Yes)++,,
1`(372,Agriculture,50,928,916,168,171,180,147,163,45,Yes)++,,
1`(373,Agriculture,57,802,721,160,124,110,117,36,133,Yes)++,,
1`(374,Agriculture,51,788,720,117,129,140,118,0,0,Yes)++,,
1`(375,Agriculture,50,800,831,150,156,83,138,139,165,Yes)++,,
1`(376,Agriculture,54,805,910,167,177,156,46,180,139,Yes)++,,
1`(377,Agriculture,52,734,727,142,0,152,0,45,0,Yes)++,,
1`(378,Agriculture,43,868,702,143,130,84,132,107,106,Yes)++,,
1`(380,Agriculture,55,917,847,157,158,130,139,47,173,Yes)++,,
1`(381,Agriculture,51,903,712,138,41,47,130,103,116,Yes)++,,
1`(382,Agriculture,45,771,799,0,0,0,0,0,0,Yes)++,,
1`(383,Agriculture,47,721,711,144,140,38,119,127,113,Yes)++,,
1`(384,Agriculture,54,876,934,176,47,45,0,0,0,Yes)++,,
1`(386,Agriculture,54,829,828,126,164,140,150,44,160,Yes)++,,
1`(387,Agriculture,59,821,730,125,158,87,119,104,137,Yes)++,,
1`(388,Agriculture,62,909,930,167,176,155,166,175,44,Yes)++,,
1`(389,Agriculture,47,875,728,130,122,127,126,0,0,Yes)++,,
1`(392,Agriculture,55,572,808,70,55,75,62,45,64,No)++,,
1`(393,Agriculture,51,748,871,165,164,150,141,45,165,Yes)++,,
1`(394,Agriculture,0,742,702,123,133,38,154,122,102,No)++,,
1`(396,Agriculture,54,918,907,168,154,178,0,0,0,Yes)++,,
1`(397,Agriculture,50,810,726,118,132,45,146,102,134,Yes)++,,
1`(398,Agriculture,40,760,756,125,120,133,147,152,41,Yes)++,,
1`(400,Agriculture,51,955,948,179,185,166,43,183,152,Yes)++,,
1`(401,Agriculture,47,807,748,0,0,0,0,0,0,Yes)++,,
1`(403,Agriculture,36,837,816,0,0,0,0,0,0,Yes)++,,
1`(404,Agriculture,15,914,890,0,0,0,0,0,0,No)++,,
1`(406,Agriculture,58,994,967,154,181,175,182,46,183,Yes)++,,
1`(408,Agriculture,0,657,747,147,128,42,129,133,122,No)++,,
1`(410,Agriculture,65,882,857,185,162,153,153,125,39,Yes)++,,
1`(411,Agriculture,58,858,737,0,0,0,0,0,0,Yes)++,,
1`(412,Agriculture,30,754,748,148,147,117,112,48,130,Yes)++,,
1`(413,Agriculture,62,881,889,165,149,41,168,155,166,Yes)++,,
1`(414,Agriculture,0,907,786,155,130,172,30,121,38,No)++,,
1`(416,Agriculture,41,796,797,126,155,149,141,140,0,Yes)++,,
1`(419,Agriculture,51,748,871,165,164,150,141,45,165,Yes)++,,
1`(421,Agriculture,42,877,949,180,172,185,42,165,159,Yes)++,,
1`(422,Agriculture,40,760,756,125,120,133,147,152,41,Yes)++,,
1`(423,Agriculture,50,759,818,149,136,153,169,41,130,Yes)++,,
1`(426,Agriculture,62,820,706,144,106,118,0,0,0,Yes)++,,
1`(428,Agriculture,57,851,708,132,111,40,147,112,125,Yes)++,,
1`(431,Agriculture,36,802,889,143,165,44,178,155,162,Yes)++,,
1`(432,Agriculture,55,952,958,170,170,181,179,48,47,Yes)++,,
1`(434,Agriculture,53,846,888,149,47,37,174,171,167,Yes)++,,
1`(436,Agriculture,52,803,807,165,144,131,127,149,46,Yes)++,,
1`(437,Agriculture,0,745,747,115,138,135,143,138,0,No)++,,
1`(439,Agriculture,54,918,907,168,154,178,0,0,0,Yes)++,,
1`(440,Agriculture,58,861,775,136,158,122,0,0,0,Yes)++,,
1`(441,Agriculture,55,718,782,135,139,155,132,141,39,Yes)++,,
1`(444,Agriculture,0,672,705,95,134,109,146,139,0,No)++,,
1`(445,Agriculture,47,848,746,160,114,118,120,0,0,Yes)++,,
1`(446,Agriculture,0,802,729,141,102,118,133,155,80,No)++,,
1`(448,Agriculture,0,920,774,130,141,154,145,122,48,No)++,,
1`(449,Agriculture,0,868,920,164,161,165,178,160,46,No)++,,
1`(451,Agriculture,41,839,748,152,119,45,123,120,150,Yes)++,,
1`(453,Agriculture,72,911,951,153,159,88,189,172,190,Yes)++,,
1`(455,Agriculture,70,917,864,0,0,0,0,0,0,Yes)++,,
1`(457,Agriculture,54,700,737,137,152,135,107,125,0,Yes)++,,
1`(461,Agriculture,58,713,720,125,111,149,118,85,132,Yes)++,,
1`(464,Agriculture,52,941,922,153,165,171,172,172,0,Yes)++,,
1`(465,Agriculture,55,572,808,70,55,75,62,45,64,No)++,,
1`(467,Agriculture,55,847,869,146,146,160,142,181,94,Yes)++,,
1`(471,Agriculture,53,715,724,122,154,129,131,103,74,Yes)++,,
1`(473,Agriculture,54,946,918,159,157,166,173,172,46,Yes)++,,
1`(474,Agriculture,52,725,866,153,149,46,162,148,162,Yes)++,,
1`(476,Agriculture,70,887,796,157,148,162,127,90,112,Yes)++,,
1`(479,Agriculture,0,981,967,180,175,178,162,180,47,No)++,,
1`(482,Agriculture,36,777,779,0,0,0,0,0,0,Yes)++,,
1`(483,Agriculture,0,742,702,123,133,38,154,122,102,No)++,,
1`(486,Agriculture,46,828,770,141,132,46,129,152,130,Yes)++,,
1`(487,Agriculture,52,817,766,141,157,115,126,140,48,Yes)++,,
1`(491,Agriculture,0,928,901,0,0,0,0,0,0,No)++,,
1`(493,Agriculture,49,922,812,143,139,132,141,168,45,Yes)++,,
1`(494,Agriculture,50,806,778,143,117,165,123,145,0,Yes)++,,
1`(496,Agriculture,48,789,747,128,164,132,104,45,40,Yes)++,,
1`(500,Agriculture,55,866,898,148,46,43,162,174,169,Yes)++,,
1`(502,Agriculture,59,912,867,152,146,160,169,156,44,Yes)++,,
1`(505,Agriculture,41,954,910,71,0,0,0,0,0,No)++,,
1`(506,Agriculture,50,787,850,130,170,40,157,164,152,Yes)++,,
1`(507,Agriculture,46,899,817,125,49,46,160,137,159,Yes)++,,
1`(509,Agriculture,57,820,774,143,134,123,156,125,47,Yes)++,,
1`(512,Agriculture,44,867,972,177,195,194,146,172,46,Yes)++,,
1`(514,Agriculture,51,947,828,179,127,130,145,0,0,Yes)++,,
1`(516,Agriculture,54,897,915,153,178,41,170,177,153,Yes)++,,
1`(517,Agriculture,52,869,854,164,132,163,142,173,45,Yes)++,,
1`(518,Agriculture,46,652,822,162,0,160,0,161,0,Yes)++,,
1`(519,Agriculture,60,645,758,0,0,0,0,0,0,Yes)++,,
1`(520,Agriculture,45,843,833,146,159,140,143,157,44,Yes)++,,
1`(521,Agriculture,63,893,775,148,134,40,144,137,124,Yes)++,,
1`(523,Agriculture,57,702,695,103,138,44,124,117,129,Yes)++,,
1`(524,Agriculture,56,877,827,160,163,141,0,0,0,Yes)++,,
1`(525,Agriculture,50,704,818,140,159,137,129,92,161,Yes)++,,
1`(526,Agriculture,51,816,755,122,129,39,156,134,137,Yes)++,,
1`(527,Agriculture,48,866,718,118,161,109,139,113,46,Yes)++,,
1`(528,Agriculture,53,818,727,149,113,43,134,113,137,Yes)++,,
1`(529,Agriculture,48,701,849,148,138,41,164,162,153,Yes)++,,
1`(530,Agriculture,58,721,831,157,122,150,141,176,0,Yes)++,,
1`(532,Agriculture,50,657,774,122,131,126,151,154,46,Yes)++,,
1`(533,Agriculture,50,589,734,109,118,44,149,103,164,Yes)++,,
1`(534,Agriculture,51,667,762,132,126,143,143,0,0,Yes)++,,
1`(536,Agriculture,46,756,834,151,145,158,168,126,44,Yes)++,,
1`(537,Agriculture,53,840,782,141,133,42,160,128,141,Yes)++,,
1`(538,Agriculture,45,841,819,148,124,45,149,142,166,Yes)++,,
1`(539,Agriculture,56,890,767,126,89,156,40,156,154,Yes)++,,
1`(540,Agriculture,70,892,898,140,179,46,164,160,165,No)++,,
1`(541,Agriculture,61,942,860,169,135,155,172,139,47,Yes)++,,
1`(542,Agriculture,50,646,714,0,0,0,0,0,0,Yes)++,,
1`(543,Agriculture,61,932,933,166,172,180,184,0,0,Yes)++,,
1`(544,Agriculture,56,900,821,163,146,134,46,147,139,Yes)++,,
1`(546,Agriculture,59,915,714,139,154,36,119,108,126,Yes)++,,
1`(548,Agriculture,42,841,794,125,160,140,159,124,42,Yes)++,,
1`(549,Agriculture,52,891,743,128,141,127,138,126,0,Yes)++,,
1`(550,Agriculture,58,856,903,135,160,43,168,173,179,Yes)++,,
1`(551,Agriculture,51,686,732,131,104,47,127,155,130,Yes)++,,
1`(552,Agriculture,62,961,941,156,179,39,172,164,192,Yes),,
