1`(258,Agriculture,46,697,785,126,150,149,143,127,46,Yes)++,,
1`(266,Agriculture,51,916,813,158,141,157,152,118,46,Yes)++,,
1`(267,Agriculture,54,780,799,162,147,131,128,43,38,Yes)++,,
1`(278,Agriculture,55,901,828,140,161,131,138,165,48,Yes)++,,
1`(285,Agriculture,63,803,921,172,161,173,167,159,0,Yes)++,,
1`(291,Agriculture,54,864,908,178,153,171,168,145,47,Yes)++,,
1`(304,Agriculture,46,742,804,126,142,134,159,151,48,Yes)++,,
1`(308,Agriculture,55,945,864,162,176,133,159,143,46,Yes)++,,
1`(328,Agriculture,51,714,821,145,170,137,147,136,44,Yes)++,,
1`(329,Agriculture,55,868,790,159,148,132,129,123,44,Yes)++,,
1`(335,Agriculture,74,787,931,154,170,171,169,46,181,Yes)++,,
1`(338,Agriculture,48,826,838,127,168,148,166,0,0,Yes)++,,
1`(341,Agriculture,62,919,820,120,151,143,160,154,0,Yes)++,,
1`(343,Agriculture,44,813,783,136,150,157,126,122,46,Yes)++,,
1`(345,Agriculture,48,840,830,157,165,132,41,41,0,Yes)++,,
1`(347,Agriculture,64,638,875,155,140,178,131,176,95,Yes)++,,
1`(349,Agriculture,63,721,720,157,68,167,127,136,34,Yes)++,,
1`(350,Agriculture,52,830,761,151,152,158,107,44,105,Yes)++,,
1`(351,Agriculture,57,834,808,130,164,144,141,141,44,Yes)++,,
1`(352,Agriculture,52,802,742,157,88,151,142,46,119,Yes)++,,
1`(355,Agriculture,56,794,812,141,155,159,149,43,0,Yes)++,,
1`(357,Agriculture,56,903,899,165,168,161,136,182,0,Yes)++,,
1`(358,Agriculture,47,873,754,126,132,144,123,44,142,Yes)++,,
1`(359,Agriculture,47,874,758,116,147,132,140,139,44,Yes)++,,
1`(361,Agriculture,68,896,983,177,178,192,157,189,46,Yes)++,,
1`(364,Agriculture,57,940,779,141,144,130,144,132,45,Yes)++,,
1`(365,Agriculture,72,843,756,120,156,148,138,105,44,Yes)++,,
1`(370,Agriculture,52,942,888,150,168,152,172,0,0,Yes)++,,
1`(372,Agriculture,50,928,916,168,171,180,147,163,45,Yes)++,,
1`(374,Agriculture,51,788,720,117,129,140,118,0,0,Yes)++,,
1`(376,Agriculture,54,805,910,167,177,156,46,180,139,Yes)++,,
1`(377,Agriculture,52,734,727,142,0,152,0,45,0,Yes)++,,
1`(380,Agriculture,55,917,847,157,158,130,139,47,173,Yes)++,,
1`(386,Agriculture,54,829,828,126,164,140,150,44,160,Yes)++,,
1`(388,Agriculture,62,909,930,167,176,155,166,175,44,Yes)++,,
1`(393,Agriculture,51,748,871,165,164,150,141,45,165,Yes)++,,
1`(396,Agriculture,54,918,907,168,154,178,0,0,0,Yes)++,,
1`(400,Agriculture,51,955,948,179,185,166,43,183,152,Yes)++,,
1`(406,Agriculture,58,994,967,154,181,175,182,46,183,Yes)++,,
1`(410,Agriculture,65,882,857,185,162,153,153,125,39,Yes)++,,
1`(419,Agriculture,51,748,871,165,164,150,141,45,165,Yes)++,,
1`(421,Agriculture,42,877,949,180,172,185,42,165,159,Yes)++,,
1`(423,Agriculture,50,759,818,149,136,153,169,41,130,Yes)++,,
1`(432,Agriculture,55,952,958,170,170,181,179,48,47,Yes)++,,
1`(436,Agriculture,52,803,807,165,144,131,127,149,46,Yes)++,,
1`(439,Agriculture,54,918,907,168,154,178,0,0,0,Yes)++,,
1`(441,Agriculture,55,718,782,135,139,155,132,141,39,Yes)++,,
1`(457,Agriculture,54,700,737,137,152,135,107,125,0,Yes)++,,
1`(461,Agriculture,58,713,720,125,111,149,118,85,132,Yes)++,,
1`(464,Agriculture,52,941,922,153,165,171,172,172,0,Yes)++,,
1`(467,Agriculture,55,847,869,146,146,160,142,181,94,Yes)++,,
1`(473,Agriculture,54,946,918,159,157,166,173,172,46,Yes)++,,
1`(476,Agriculture,70,887,796,157,148,162,127,90,112,Yes)++,,
1`(493,Agriculture,49,922,812,143,139,132,141,168,45,Yes)++,,
1`(494,Agriculture,50,806,778,143,117,165,123,145,0,Yes)++,,
1`(496,Agriculture,48,789,747,128,164,132,104,45,40,Yes)++,,
1`(502,Agriculture,59,912,867,152,146,160,169,156,44,Yes)++,,
1`(512,Agriculture,44,867,972,177,195,194,146,172,46,Yes)++,,
1`(514,Agriculture,51,947,828,179,127,130,145,0,0,Yes)++,,
1`(517,Agriculture,52,869,854,164,132,163,142,173,45,Yes)++,,
1`(518,Agriculture,46,652,822,162,0,160,0,161,0,Yes)++,,
1`(520,Agriculture,45,843,833,146,159,140,143,157,44,Yes)++,,
1`(524,Agriculture,56,877,827,160,163,141,0,0,0,Yes)++,,
1`(525,Agriculture,50,704,818,140,159,137,129,92,161,Yes)++,,
1`(530,Agriculture,58,721,831,157,122,150,141,176,0,Yes)++,,
1`(534,Agriculture,51,667,762,132,126,143,143,0,0,Yes)++,,
1`(536,Agriculture,46,756,834,151,145,158,168,126,44,Yes)++,,
1`(539,Agriculture,56,890,767,126,89,156,40,156,154,Yes)++,,
1`(541,Agriculture,61,942,860,169,135,155,172,139,47,Yes)++,,
1`(543,Agriculture,61,932,933,166,172,180,184,0,0,Yes)++,,
1`(544,Agriculture,56,900,821,163,146,134,46,147,139,Yes)++,,
1`(548,Agriculture,42,841,794,125,160,140,159,124,42,Yes),,
